"","adult","backdrop_path","budget","homepage","id","imdb_id","origin_country","original_language","original_title","overview","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","llm_class_1","llm_class_2","llm_class_3","llm_class_4","llm_class_5","llm_sum","llm_class_final"
"3130",FALSE,"/5lOwzugTtyk5aREUmMmGgK9UuuM.jpg",2.7e+07,"",10714,"tt0110213","US","en","The Jungle Book","Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",2.3703,"/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg","1994-12-23",53508356,111,"Released","The legend will never be the same.","The Jungle Book",FALSE,5.951,482,"0","0","0","0","0",0,0
"3131",FALSE,"/g6UIASElC5M6jwtV4TZlz1sok3h.jpg",9.5e+07,"",9383,"tt0164052","US","en","Hollow Man","Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",3.7619,"/sd3qUIv5uoP2oTbqv66CzXSPjKG.jpg","2000-08-04",190213455,112,"Released","Think you’re alone? Think again.","Hollow Man",FALSE,6,2649,"0","0","0","0","0",0,0
"3132",FALSE,"/ySK5gxvXYnn55fjCIBeJVsG17RJ.jpg",1.55e+08,"",1966,"tt0346491","US","en","Alexander","Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",5.0076,"/jrwQu72sGwGqwE8Ijne89PSIvhp.jpg","2004-11-21",167298192,176,"Released","The greatest legend of all was real","Alexander",FALSE,5.95,3395,"0","0","0","0","0",0,0
"3133",FALSE,"/lpZPrfmWrcSkYQx8JHT9APj2uPB.jpg",1.1e+08,"",10204,"tt0327437",NA,"en","Around the World in 80 Days","A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",2.58,"/bBiMw6Jtg8tSTcEq8jFV7qk9TRW.jpg","2004-06-16",72178895,120,"Released","Let your imagination soar.","Around the World in 80 Days",FALSE,5.949,2606,"0","0","0","0","0",0,0
"3134",FALSE,"/tLRmdfHa4b3Zrcb7GeCQl1sDtJD.jpg",1e+07,"",9815,"tt0473360",NA,"en","Goal II: Living the Dream","Tempted away from Newcastle United to join Real Madrid, rising star Santiago Munez finds this latest change of fortune the greatest challenge yet - personally as well as professionally. He is reunited with Gavin Harris, though they must compete to be on the team, and estranged from fiancee Roz, whose nursing career keeps her back home.",2.0875,"/sKKej989oVbZahldAkrMVmyB8pU.jpg","2007-02-09",7864905,115,"Released","This time the dream is real.","Goal II: Living the Dream",FALSE,5.949,677,"0","0","0","0","0",0,0
"3135",FALSE,"/drGRSAuWsB6iOR9USZPTTCAibJQ.jpg",1.6e+07,"",10571,"tt0204175","US","en","Boys and Girls","Ryan and Jennifer are opposites who definitely do not attract. At least that's what they always believed. When they met as twelve-year-olds, they disliked one another. When they met again as teenagers, they loathed each other. But when they meet in college, the uptight Ryan and the free-spirited Jennifer find that their differences bind them together and a rare friendship develops.",1.3386,"/gdVnV2wSESbgrXX4uRD3J0D8dBo.jpg","2000-06-16",20627372,94,"Released","Warning: Sex Changes Everything","Boys and Girls",FALSE,5.948,406,"0","0","0","0","0",0,0
"3136",FALSE,"/dF6GNQ0TnZkr1t4wBt36Xc0Pccd.jpg",4800000,"",1690,"tt0450278",NA,"en","Hostel","Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",7.1803,"/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg","2006-01-06",81979826,94,"Released","Welcome to your worst nightmare.","Hostel",FALSE,5.948,3802,"1","1","1","1","1",5,1
"3137",FALSE,"/vRf517K6cVc9XbN0qlt2owTVMmb.jpg",120,"",38780,"tt1337057","DE","en","Rampage","The boredom of small town life is eating Bill Williamson alive. Feeling constrained and claustrophobic in the meaningless drudgery of everyday life and helpless against overwhelming global dissolution, Bill begins a descent into madness. His shockingly violent plan will shake the very foundations of society by painting the streets red with blood.",4.6451,"/xZZlA5obgTrQMyAF16yqCiVxHlO.jpg","2009-09-27",428,84,"Released","Vengeance is ruthless.","Rampage",FALSE,5.9,455,"0","0","0","0","0",0,0
"3138",FALSE,"/4aE6V8KQsg1NNu6fgdpJFrmtnok.jpg",1e+07,"https://kinolorber.com/film/marriedtothemob",2321,"tt0095593","US","en","Married to the Mob","Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",1.1904,"/gkOsxv1RvV5smRnm6wrmn2wDXyZ.jpg","1988-08-19",21486757,104,"Released","They're her family... Whether she likes it or not.","Married to the Mob",FALSE,5.9,305,"0","0","0","0","0",0,0
"3139",FALSE,"/dF6GNQ0TnZkr1t4wBt36Xc0Pccd.jpg",4800000,"",1690,"tt0450278",NA,"en","Hostel","Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",7.1803,"/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg","2006-01-06",81979826,94,"Released","Welcome to your worst nightmare.","Hostel",FALSE,5.948,3802,"1","1","1","1","1",5,1
"3140",FALSE,"/h1Zjf3yCqhQsVTTm9G4CyHgFVzx.jpg",6e+07,"",11775,"tt0138524","US","en","Intolerable Cruelty","A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.",2.3331,"/7K8hDwOWsZv0MluyrB8nWlhJOgB.jpg","2003-10-10",119940815,100,"Released","Engage the enemy.","Intolerable Cruelty",FALSE,5.945,1577,"0","0","0","0","0",0,0
"3141",FALSE,"/vHRxxSB9oiZvRyBlLAs3KZkM6T.jpg",2e+07,"",11157,"tt0098309","US","en","She-Devil","A cunning and resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.",41.8032,"/jWYAXtdYF804aT1muO0G6FuR2Fa.jpg","1989-12-08",15400000,99,"Released","The story of the greatest evil ever known to man... His ex-wife.","She-Devil",FALSE,5.945,415,"0","0","0","0","0",0,0
"3142",FALSE,"/iLhxFsBtIr2e1TTZOf2HLoI7rT9.jpg",6000200,"",34480,"tt1073105",NA,"en","The Descent: Part 2","Distraught, confused, and half-wild with fear, Sarah Carter emerges alone from the Appalachian cave system where she encountered unspeakable terrors. Unable to plausibly explain to the authorities what happened - or why she's covered in her friends' blood - Sarah is forced back to the subterranean depths to help locate her five missing companions.",3.7377,"/dOURlcw2MO0xys0Dl2NiAcUxlWA.jpg","2009-10-14",7048886,94,"Released","Fear runs deeper","The Descent: Part 2",FALSE,5.944,1240,"0","0","0","0","0",0,0
"3143",FALSE,"/lVzddSYNXANBXHpbmL1bpJCqTpY.jpg",2.5e+07,"",14248,"tt0465502","US","en","Igor","A cliché hunchbacked evil scientist's assistant aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",4.0062,"/mI4SPs0bZQm7bGVZKToC8KUsTd.jpg","2008-09-19",30700000,87,"Released","All men aren't created Evil.","Igor",FALSE,5.9,575,"0","0","0","0","0",0,0
"3144",FALSE,"/yB5n2EfRkQfTFpYL2yCX7eJLAUk.jpg",1.3e+07,"",9448,"tt0120609","US","en","The Big Hit","Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.",2.0723,"/7b1JP2WE0UrVAy34U7X4UngWtBi.jpg","1998-04-24",27007143,91,"Released","Nothing's more dangerous than some nice guys... with a little time to kill.","The Big Hit",FALSE,5.942,453,"0","0","0","0","0",0,0
"3145",FALSE,"/A68agruFq6vg5oYCMFyllmqMsI0.jpg",2.5e+07,"",13018,"tt0800240","US","en","Deception","As a corporate auditor who works in a number of different offices, Jonathan McQuarry wanders without an anchor among New York's power brokers. A chance meeting with charismatic lawyer Wyatt Bose leads to Jonathan's introduction to The List, an underground sex club. Jonathan begins an affair with a woman known only as S, who introduces Jonathan to a world of treachery and murder.",2.4719,"/lfkdTvfmaqlGiHymJl6EAdIaN1J.jpg","2008-04-24",18024545,107,"Released","When you're in this world, no one is who they seem, and everyone is playing the game.","Deception",FALSE,5.941,690,"0","0","0","0","0",0,0
"3146",FALSE,"/e3TJpdAJnuJkywVRvf4IevhSzM3.jpg",4e+07,"",11011,"tt0110989","US","en","Ri¢hie Ri¢h","Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",5.5035,"/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg","1994-12-19",38087756,95,"Released","Five buddies, one butler, and a dog on adventure so big... even the world's richest kid can't afford to miss it.","Ri¢hie Ri¢h",FALSE,5.941,2348,"0","0","0","0","0",0,0
"3147",FALSE,"/3umSuaSibCcNGAnsWYUyauLTZwE.jpg",2.2e+07,"",9406,"tt0118604",NA,"en","An American Werewolf in Paris","An American man unwittingly gets involved with werewolves who have developed a serum allowing them to transform at will.",1.8801,"/1NUOprbP7LLfKPArLJY7wziUiHT.jpg","1997-05-29",26570463,98,"Released","Things are about to get a little hairy.","An American Werewolf in Paris",FALSE,5.941,721,"1","1","1","1","1",5,1
"3148",FALSE,"/3a3Ch56Y7n8ouiAXPdFDmVLnvWz.jpg",7e+06,"",19384,"tt0099817","US","en","Dark Angel","Jack Caine is a Houston vice cop who's forgotten the rule book. His self-appointed mission is to stop the drugs trade and the number one supplier Victor Manning. Whilst involved in an undercover operation to entrap Victor Manning, his partner gets killed, and a sinister newcomer enters the scene...",3.1767,"/qEQjkCWU93czYxWwpSofgebv7rO.jpg","1990-01-26",9200000,91,"Released","Jack Caine. Houston cop. Human. What he's up against, isn't.","Dark Angel",FALSE,5.94,340,"0","0","0","0","0",0,0
"3149",FALSE,"/ngZbISZ0ArJjekZeipIzWVTe47X.jpg",7e+07,"https://www.20thcenturystudios.com/movies/alien-vs-predator",395,"tt0370263","US","en","AVP: Alien vs. Predator","When scientists discover something near Antarctica that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",6.0363,"/tWumK9OHGbNwrmbDWFau5MqlRkh.jpg","2004-08-12",177427090,100,"Released","Whoever wins...we lose.","AVP: Alien vs. Predator",FALSE,5.94,4730,"0","0","0","0","0",0,0
"3150",FALSE,"/yqh3mb9jd3GTTs09ZlnW4mxS95z.jpg",5.4e+07,"",11674,"tt0115433","US","en","101 Dalmatians","An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",5.2767,"/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg","1996-11-27",320689294,103,"Released","So many dogs. So little time.","101 Dalmatians",FALSE,5.937,3515,"0","0","0","0","0",0,0
"3151",FALSE,"/ddpmx0dH1bXOp3jQt18GHaLwbAX.jpg",1.3e+07,"",13962,"tt0109287","US","en","Blank Check","Bullied by his siblings and nagged by his parents, 11-year-old Preston Waters is fed up with his family — especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and compensates the boy with a blank check. Preston makes the check out for $1 million and goes on a spending spree he'll never forget.",4.3284,"/qhsH1BGqeCDHoogt5ebxOgERJGb.jpg","1994-02-11",30600000,93,"Released","Quick thinking landed him a million bucks... now everybody's after it!","Blank Check",FALSE,5.9,513,"0","0","0","0","0",0,0
"3152",FALSE,"/fRNNl8iLc4mpWy1C2JDIJdJxHQZ.jpg",2.3e+07,"",12658,"tt0244970","US","en","Someone Like You...","Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",2.3768,"/j6lr8jE8hDgx75GeRRL1greDmkz.jpg","2001-03-30",38689940,97,"Released","The story about the one that got away and the one she never saw coming.","Someone Like You...",FALSE,5.935,398,"0","0","0","0","0",0,0
"3153",FALSE,"/tq5xnlYFDlfRZvSAOr3T7H8Yeko.jpg",4.2e+07,"",10145,"tt0356618","US","en","The Forgotten","Telly Paretta is a grieving mother struggling to cope with the loss of her 8-year-old son. She is stunned when her psychiatrist reveals that she has created eight years of memories about a son she never had. But when she meets a man who has had a similar experience, Telly embarks on a search to prove her son's existence, and her sanity.",3.7593,"/gANKh0Vm00CTE1Hf2aTh2IIXn8X.jpg","2004-09-24",117592831,91,"Released","You'll Never Forget The Ones You Love","The Forgotten",FALSE,5.934,1185,"0","0","0","0","0",0,0
"3154",FALSE,"/wCT10p7jpFF6V0RBt1Fsl5NEqA6.jpg",2.5e+07,"",10136,"tt0091129","US","en","The Golden Child","After a Tibetan boy, the mystical Golden Child, is kidnapped by the evil Sardo Numspa, humankind's fate hangs in the balance. On the other side of the world in Los Angeles, the priestess Kee Nang seeks the Chosen One, who will save the boy from death. When Nang sees social worker Chandler Jarrell on television discussing his ability to find missing children, she solicits his expertise, despite his skepticism over being ""chosen.""",2.4134,"/9gPphtcGmna90U9CEsWlUVaSkAw.jpg","1986-12-12",79817939,94,"Released","Eddie Murphy is the chosen one.","The Golden Child",FALSE,5.934,1131,"0","0","0","0","0",0,0
"3155",FALSE,"/fvBshQMwOnYZdUXySGMdT6LiqsI.jpg",4.5e+07,"",2636,"tt0111255","US","en","The Specialist","May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert, to kill her parents' killers. When Ned Trent, embittered ex-partner of Quick's, is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",4.3141,"/9CVAjtkSaFs9FyddGfThj11ZuQq.jpg","1994-10-07",170362582,110,"Released","The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.","The Specialist",FALSE,5.934,1372,"0","0","0","0","0",0,0
"3156",FALSE,"/yGhhPnwTxtPGGDuUn4JbWXGdYvA.jpg",2.7e+07,"",9825,"tt0139414","US","en","Lake Placid","When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",3.9535,"/uZDOr8Mzv9M8g3PNWxTAQjW1XOB.jpg","1999-07-15",56870414,82,"Released","You'll never know what bit you.","Lake Placid",FALSE,5.932,1197,"1","1","1","1","1",5,1
"3157",FALSE,"/mZ5YlqaT0gZqXRoDkuMJfqB5OAI.jpg",3e+07,"https://www.warnerbros.com/movies/must-love-dogs",11648,"tt0417001","US","en","Must Love Dogs","Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",1.9077,"/252PdRj3y2S05DC4oSf2qk2vva3.jpg","2005-07-21",58405313,98,"Released","The hardest trick is making them stay.","Must Love Dogs",FALSE,5.93,482,"0","0","0","0","0",0,0
"3158",FALSE,"/yXqNFTsp2P3fSkSQvs0vxkQF586.jpg",3.7e+07,"",10488,"tt0410377","US","en","Nim's Island","A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.",2.8152,"/vhNoXDpc7T5OdmAuu8DMHLB39uo.jpg","2008-04-03",100104565,96,"Released","Be the hero of your own story.","Nim's Island",FALSE,5.9,1163,"0","0","0","0","0",0,0
"3159",FALSE,"/jiVuIZPan76T1l7oi1EfzqWvJ1Q.jpg",3.1e+07,"",9073,"tt0113114","US","en","Free Willy 2: The Adventure Home","Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.",1.9246,"/3wpug3W5rYBdqeAnhc1UeXLE5ZF.jpg","1995-07-19",30077111,95,"Released","The adventure is back. The fun is back. Willy's back. And this time he's brought his whole family to meet an old friend ... and take on a new challenge.","Free Willy 2: The Adventure Home",FALSE,5.929,603,"0","0","0","0","0",0,0
"3160",FALSE,"/xP91Ux8P3dCeSHbPZHRSLTpemxF.jpg",1570000,"",4923,"tt0070948","GB","en","Zardoz","In the far future, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.",3.2376,"/6qvQhJhvM7wWPB2LjVpivSNraIv.jpg","1974-02-06",1800000,105,"Released","Beyond 1984, Beyond 2001, Beyond Love, Beyond Death.","Zardoz",FALSE,5.927,491,"1","1","1","1","1",5,1
"3161",FALSE,"/nfG7okcUaUknI8HsDg25eQpQu3L.jpg",5.7e+07,"",6073,"tt0236493","US","en","The Mexican","Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",3.708,"/5GqF6rVjUW6CVTuj7w1A2JE49AF.jpg","2001-03-01",147845033,123,"Released","Love with the safety off.","The Mexican",FALSE,5.926,1529,"0","0","0","0","0",0,0
"3162",FALSE,"/h6D695KwxdjFWteDwZ6LHOfICr6.jpg",3.5e+07,"",2018,"tt0209475","US","en","The Wedding Planner","San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, pediatrician Steve Edison, only to find he is the fiancé of her latest client. As Mary continues making their wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.",2.6577,"/meq4bLUPcBlOG3Z5YdiWuBMlpO.jpg","2001-01-26",94700000,103,"Released","A romantic comedy about love, destiny and other events you just can't plan for.","The Wedding Planner",FALSE,5.926,1763,"0","0","0","0","0",0,0
"3163",FALSE,"/lYpScP0hkba0X3HY1VrKZ7LOMxS.jpg",9e+07,"",10357,"tt0120461","US","en","Volcano","An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.",3.8594,"/5xIjktjXuro7anZ6AR58t5ZYWjQ.jpg","1997-04-25",122823468,104,"Released","The coast is toast.","Volcano",FALSE,5.9,1603,"0","0","0","0","0",0,0
"3164",FALSE,"/9z9SwlbhlV1oaai2gPhyRE8xpIG.jpg",4e+07,"",11062,"tt0115907","US","en","City Hall","The accidental shooting of a boy in New York City leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",2,"/w7EkAl4Oi8Lc6VQKaqRHrOV3CxR.jpg","1996-02-16",33440204,111,"Released","It started with a shootout on a rainswept street and ended in a scandal that shattered New York.","City Hall",FALSE,5.9,302,"0","0","0","0","0",0,0
"3165",FALSE,"/rYqjPTWtgswEh7gTMbponxsy0tR.jpg",8e+06,"",11152,"tt0963794","US","en","The Ruins","Americans Amy, Stacy, Jeff and Eric look for fun during a sunny holiday in Mexico, but they get much more than that after visiting an archaeological dig in the jungle.",3.4257,"/6HpicbiT7xmlMjQXOSCeNoLZGpf.jpg","2008-04-02",22818256,91,"Released","Terror has evolved.","The Ruins",FALSE,5.923,1378,"0","0","0","0","0",0,0
"3166",FALSE,"/c12c7Rpq4kakQiaZIQgp5aTaDFB.jpg",12500000,"",10495,"tt0097647","US","en","The Karate Kid Part III","Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",3.0597,"/lVZ3r0iDwGejlCvFEvXGzhQB9ds.jpg","1989-06-16",38956288,112,"Released","First it was teacher to student. Then it was father to son. Now, it's man to man.","The Karate Kid Part III",FALSE,5.923,1748,"1","0","1","0","0",2,0
"3167",FALSE,"/6ZqUsZETugFWPmL11ukvYC7jqQD.jpg",1.3e+07,"http://www.sonypictures.com/movies/thenewguy/",10985,"tt0241760","US","en","The New Guy","Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",2.836,"/aekXSzkn3zry6aummMl7AU4rSa8.jpg","2002-05-10",31200000,88,"Released","A zero will rise.","The New Guy",FALSE,5.9,625,"0","0","0","0","0",0,0
"3168",FALSE,"/cpd1CcHwgjQMkACDC9R5LtQcGXK.jpg",6.4e+07,"http://www.littleman-movie.com/",9072,"tt0430304","US","en","Little Man","After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",7.0654,"/9KzPw1VN0pMBnq1KIqBaLI8LAB7.jpg","2006-08-31",101600000,98,"Released","Big things come in small packages","Little Man",FALSE,5.9,1830,"0","0","0","0","0",0,0
"3169",FALSE,"/avjG5EPgWXyLvsUId6hEn0iqT4A.jpg",4.7e+07,"",2103,"tt0307479","US","en","Solaris","A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.",2.2643,"/drdrB1hEZmzFlK1xtW5HMxK3LUJ.jpg","2002-11-27",30002758,99,"Released","How far will you go for a second chance?","Solaris",FALSE,5.9,1376,"0","0","0","0","0",0,0
"3170",FALSE,"/7mTsm6R2LAOxOsQ1BooJ27WwzAl.jpg",33500000,"",10366,"tt0176269","US","en","Universal Soldier: The Return","Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When SETH, the supercomputer-controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles SETH and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",2.865,"/qlcPJK0Me8aUtDPwk3TqN2RdKH4.jpg","1999-08-05",10667893,82,"Released","Prepare to become obsolete.","Universal Soldier: The Return",FALSE,5.919,1302,"0","0","0","0","0",0,0
"3171",FALSE,"/n6KcrQTZSdh8giDiYxe2EymRy1.jpg",5e+07,"",9923,"tt0421054",NA,"en","Domino","The story of the life of Domino Harvey, who abandoned her career as a Ford model to become a bounty hunter.",2.2205,"/yLjQ7QIdUt3qZY0d9FPxDT40BD1.jpg","2005-10-14",22900000,127,"Released","Heads You Live... Tails You Die.","Domino",FALSE,5.919,1248,"0","0","0","0","0",0,0
"3172",FALSE,"/lhw6WtUgbxvrFnGHynZfOYh8aoz.jpg",2.5e+07,"http://www.sonypictures.com/movies/catchandrelease/",13668,"tt0395495","US","en","Catch and Release","For a grieving fiancée, learning to love again requires the help of her late love's three best friends.",2.5249,"/mcGvcb65JdftAHxyhxd2dxCPNOa.jpg","2006-10-20",16162580,111,"Released","Life is messy. Love is messier","Catch and Release",FALSE,5.9,588,"0","0","0","0","0",0,0
"3173",FALSE,"/NdTaUaxHQzTIUupFKD2YmDT0o1.jpg",1.1e+07,"",7548,"tt0375920",NA,"en","The Libertine","The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",2.8321,"/3eiFFCwIXbWUEE4D31bDu5sz9sG.jpg","2004-09-16",10900000,114,"Released","He didn't resist temptation. He pursued it.","The Libertine",FALSE,5.9,469,"0","0","0","0","0",0,0
"3174",FALSE,"/rn1iivOP3HJz9GtOi25Laf1GoIH.jpg",5.5e+07,"",9275,"tt0266452","US","en","Death to Smoochy","Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuchsia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.",2.1866,"/wrwwuNLITsA5N5cVnA3ftvHFqHj.jpg","2002-03-29",8400000,109,"Released","Get ready for an unexpected hit.","Death to Smoochy",FALSE,5.9,413,"1","1","1","1","1",5,1
"3175",FALSE,"/yefSD6lp3jOBYkBeY5QxRRKTJME.jpg",1e+07,"",1970,"tt0391198","US","en","The Grudge","An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",3.6544,"/5AGB8FVELnhMMw3nO372sw1xp58.jpg","2004-10-22",183474602,92,"Released","It never forgives. It never forgets.","The Grudge",FALSE,5.916,3075,"0","0","0","0","0",0,0
"3176",FALSE,"/gQ9uxP1hBIJd0dw4jMTCkToQQly.jpg",6e+07,"",10708,"tt0317303","US","en","Daddy Day Care","Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.",3.9173,"/uiey5XUKuPicwpIJMf1OpaOd1jL.jpg","2003-05-09",164433867,92,"Released","Who's your daddy?","Daddy Day Care",FALSE,5.915,2189,"0","0","0","0","0",0,0
"3177",FALSE,"/tpSm28WLqFy8QlbT3bGtcO1P6jJ.jpg",2.5e+07,"http://www.goodluckchuckthemovie.com/",10030,"tt0452625",NA,"en","Good Luck Chuck","Cursed since childhood, dentist Charlie Logan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",3.7764,"/b2VgUoXR9iAtAf8nA0mvdTr7cOt.jpg","2007-09-21",59768495,101,"Released","He has to break his curse before she breaks his heart.","Good Luck Chuck",FALSE,5.915,1587,"0","0","0","0","0",0,0
"3178",FALSE,"/uZO3UptXcRgcaZQUtirLo9fTI1X.jpg",2e+07,"",9895,"tt0483726","US","en","Man of the Year","The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",2.1733,"/s1etp9ZqcRqZVfonrdFJbQ6mgk9.jpg","2006-10-09",42500000,115,"Released","Elections are made to be broken.","Man of the Year",FALSE,5.914,478,"0","0","0","0","0",0,0
"3179",FALSE,"/7P3VyWQTnZOYIQnk5seM0YQ9ucg.jpg",5e+07,"",2022,"tt0280590","US","en","Mr. Deeds","When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds.",4.9224,"/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg","2002-06-28",171269565,96,"Released","Don't let the fancy clothes fool you.","Mr. Deeds",FALSE,5.913,2418,"0","0","0","0","0",0,0
